zone,commissionerate,division,range,hsn4,chapter2,taxable_y1,taxable_y2,taxable_y3,share_original,yoy_change,mean_3yr,sd_3yr,cv_volatility,cagr_3yr,share_y3_computed
DELHI,DELHI EAST,MANDOLI,All Ranges,3923,39,835288132.21,891801898.0799997,1576637941.79,0.00371378991,0.767923,1101242657.36,336946047.88394314,0.3059689393904348,0.3738769311590955,0.003713789912163073
DELHI,DELHI EAST,MANDOLI,All Ranges,7605,76,599288260.8799999,743424950.3800001,1533852626.03,0.00361300857,1.063224,958855279.0966667,410820567.52332795,0.42844898127938574,0.599830351324669,0.0036130085787658816
DELHI,DELHI EAST,MANDOLI,All Ranges,8471,84,1246638478.57,1165664765.86,1502925752.53,0.00354015995,0.289329,1305076332.32,143753215.25815293,0.11014927763083912,0.09799028940323362,0.0035401599508249324
DELHI,DELHI EAST,MANDOLI,All Ranges,3920,39,1000642500.71,1129756225.84,1409953788.53,0.00332116335,0.248015,1180117505.0266666,170853009.75830024,0.14477626933806015,0.18703347631189593,0.003321163355052802
DELHI,DELHI EAST,MANDOLI,All Ranges,3824,38,1449526602.36,1570714622.049999,1432378102.66,0.0033739841,-0.088072,1484206442.3566663,61569833.66271005,0.04148333540780733,-0.005932806055928608,0.0033739841006379433
DELHI,DELHI EAST,MANDOLI,All Ranges,8536,85,1193833598.78,1193362111.44,1366503085.21,0.00321881469,0.145086,1251232931.8100002,81508534.41500302,0.06514257445022242,0.06987591203556254,0.003218814693138068
DELHI,DELHI EAST,MANDOLI,All Ranges,3209,32,421502253.7700001,669122934.86,610166667.9699999,0.00143725503,-0.088109,566930618.8666667,105612554.12250397,0.18628832278212584,0.2031625047519927,0.0014372550324854255
DELHI,DELHI EAST,MANDOLI,All Ranges,8421,84,779012080.53,1229504291.66,1338507204.33,0.00315287005,0.088655,1115674525.5066667,242179836.94751337,0.21707032957262432,0.310805515963142,0.00315287005408148
DELHI,DELHI EAST,MANDOLI,All Ranges,7902,79,691415321.77,890121669.23,1310511208.4,0.00308692514,0.472283,964016066.4666667,258089410.43467113,0.2677231421885179,0.376736638313496,0.003086925144023214
DELHI,DELHI EAST,MANDOLI,All Ranges,3808,38,105517899.52,620665345.4699999,1265069183.36,0.00297988589,1.038246,663750809.4499999,474364179.9774564,0.7146720926344724,2.4625341833898444,0.0029798858994962082
DELHI,DELHI EAST,MANDOLI,All Ranges,8413,84,1025715618.65,1163431633.86,1244726382.32,0.00293196818,0.069874,1144624544.9433334,90394353.05360137,0.07897292911718619,0.10159882246621588,0.002931968183396011
DELHI,DELHI EAST,MANDOLI,All Ranges,7607,76,587813271.66,765651363.55,1241645673.610001,0.00292471153,0.621685,865036769.606667,276022096.53421277,0.31908712581052506,0.45337988812225416,0.0029247115364346185
DELHI,DELHI EAST,MANDOLI,All Ranges,3305,33,985496507.8200002,1193041347.22,1213968301.33,0.00285951714,0.01754,1130835385.4566667,103124605.4266228,0.09119329546358142,0.10988026336280332,0.0028595171482722025
DELHI,DELHI EAST,MANDOLI,All Ranges,3208,32,358121571.3,386623810.64,1151830994.3,0.00271315196,1.979203,632192125.4133333,367624364.404038,0.5815073450395821,0.7934081525398444,0.0027131519632792546
DELHI,DELHI EAST,MANDOLI,All Ranges,8507,85,1557378760.75,1089636012.72,1133341931.22,0.00266960074,0.04011,1260118901.5633335,210950420.30571988,0.16740517108664094,-0.14693258225422046,0.002669600749565665
DELHI,DELHI EAST,MANDOLI,All Ranges,2710,27,2379378242.79,2792265969.91,3282079923.530001,0.00773097931,0.175418,2817908045.4100003,368972192.3846173,0.13093833668051172,0.1744724484267095,0.007730979312270144
