zone,commissionerate,division,range,hsn4,chapter2,taxable_y1,taxable_y2,taxable_y3,share_original,yoy_change,mean_3yr,sd_3yr,cv_volatility,cagr_3yr,share_y3_computed
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,5208,52,18393818438.77,18662165712.22,17017486110.05,0.02645046294,-0.088129,18024490087.013336,720437516.1464924,0.03996992495591142,-0.038140243122570916,0.026450462940820617
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6205,62,17381031448.71,18290394743.8,16686414952.29,0.02593587545,-0.087695,17452613714.93333,656775359.1202832,0.037631919771324185,-0.020185759942065284,0.02593587545519113
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7408,74,1865123612.13,4052636503.84,4514230947.87,0.00701651804,0.113899,3477330354.613333,1155472570.876344,0.33228725862741,0.5557437924662765,0.007016518046248027
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,6109,61,14658979235.94,17294121845.34,15215789918.66,0.02365006704,-0.120175,15722963666.646667,1133993842.1214323,0.07212341554455085,0.01881513235834431,0.023650067040227825
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3902,39,2526956361.35,3229220291.84,3835801083.84,0.00596202716,0.187841,3197325912.3433337,534809352.62333715,0.16726770034881214,0.23205236792178052,0.00596202716196437
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,8471,84,1731538688.22,1810012716.92,3834953469.41,0.0059607097,1.118743,2458834958.1833334,973589975.640199,0.3959558051669798,0.48820907899537413,0.0059607097056771224
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7801,78,4822097297.350001,1456662327.73,3363591343.4,0.00522806644,1.309108,3214116989.493334,1377992518.2530699,0.4287312884868866,-0.16481318698807157,0.00522806644890544
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,7409,74,2377988867.77,2776319131.03,3298627020.740001,0.00512709169,0.188129,2817645006.513334,376983220.8152434,0.1337937248815235,0.17777328049894559,0.005127091698705466
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3923,39,2643465028.059999,2885049030.550001,3207097762.43,0.00498482678,0.111626,2911870607.013334,230882383.52941346,0.07929005601187286,0.10146148265230481,0.004984826781356732
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,3920,39,1671987673.65,2159503170.23,2662720089.62,0.00413869466,0.233024,2164736977.8333335,404481746.24652696,0.18685029654335616,0.26196183752839475,0.004138694669518695
DELHI,DELHI EAST,GANDHI NAGAR,All Ranges,2403,24,1412565543.29,1187060538.24,1562318464.17,0.0024283285,0.316123,1387314848.5666666,154235374.0906618,0.11117546550446952,0.051672405104759234,0.0024283285069869203
